C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_09_316.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_09_316.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_09_316.jpg, 0, 1, 0, 11.9805
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_09_429.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_09_429.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_09_429.jpg, -0.21426, 1, 0, 13.05385
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_09_537.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_09_537.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_09_537.jpg, -0.5388942, 1, 0, 14.0109
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_09_642.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_09_642.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_09_642.jpg, -0.5631145, 1, 0, 15.14075
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_09_748.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_09_748.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_09_748.jpg, -0.2156365, 1, 0, 16.44087
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_09_849.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_09_849.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_09_849.jpg, 0, 1, 0, 17.28017
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_09_953.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_09_953.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_09_953.jpg, 0, 1, 0, 18.48868
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_054.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_054.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_054.jpg, 0, 1, 0, 19.36279
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_161.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_161.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_161.jpg, -0.173688, 1, 0, 20.48478
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_269.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_269.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_269.jpg, -0.5196834, 1, 0, 21.51749
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_375.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_375.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_375.jpg, -0.7248842, 1, 0, 22.20212
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_476.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_476.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_476.jpg, -0.4435059, 1, 0, 23.18999
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_580.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_580.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_580.jpg, -0.1340001, 1, 0, 24.17232
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_685.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_685.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_685.jpg, 0, 1, 0, 25.11613
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_791.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_791.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_791.jpg, 0, 1, 0, 26.25363
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_10_893.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_10_893.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_10_893.jpg, 0, 1, 0, 27.19562
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_002.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_002.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_002.jpg, 0, 1, 0, 28.13018
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_108.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_108.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_108.jpg, 0, 1, 0, 29.23514
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_212.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_212.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_212.jpg, 0, 1, 0, 30.14541
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_318.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_318.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_318.jpg, 0, 1, 0, 30.19032
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_425.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_425.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_425.jpg, 0, 1, 0, 30.1897
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_528.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_528.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_528.jpg, 0, 1, 0, 30.19052
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_630.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_630.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_630.jpg, 0, 1, 0, 30.19034
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_735.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_735.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_735.jpg, 0, 1, 0, 30.19037
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_840.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_840.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_840.jpg, 0, 1, 0, 30.19034
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_11_944.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_11_944.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_11_944.jpg, 0, 1, 0, 30.19088
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_044.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_044.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_044.jpg, 0, 1, 0, 30.19067
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_148.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_148.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_148.jpg, -0.2211147, 1, 0, 30.17858
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_255.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_255.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_255.jpg, -0.5397987, 1, 0, 30.1359
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_354.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_354.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_354.jpg, -0.414294, 1, 0, 30.18351
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_471.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_471.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_471.jpg, -0.06542248, 1, 0, 30.18874
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_580.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_580.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_580.jpg, 0, 1, 0, 30.18882
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_684.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_684.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_684.jpg, 0, 1, 0, 30.19058
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_791.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_791.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_791.jpg, 0, 1, 0, 30.19024
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_12_899.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_12_899.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_12_899.jpg, 0, 1, 0, 30.19099
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_005.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_005.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_005.jpg, 0, 1, 0, 30.19038
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_116.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_116.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_116.jpg, 0, 1, 0, 30.19036
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_216.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_216.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_216.jpg, 0, 1, 0, 30.19035
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_318.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_318.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_318.jpg, 0, 1, 0, 30.19029
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_424.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_424.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_424.jpg, 0, 1, 0, 30.19037
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_526.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_526.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_526.jpg, 0, 1, 0, 30.19007
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_633.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_633.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_633.jpg, -0.3506433, 1, 0, 30.1622
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_744.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_744.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_744.jpg, -0.485274, 1, 0, 30.15673
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_863.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_863.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_863.jpg, -0.09480992, 1, 0, 30.19212
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_13_965.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_13_965.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_13_965.jpg, 0, 1, 0, 30.18866
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_071.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_071.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_071.jpg, 0, 1, 0, 30.19023
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_185.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_185.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_185.jpg, 0, 1, 0, 30.19001
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_296.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_296.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_296.jpg, 0, 1, 0, 30.18979
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_401.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_401.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_401.jpg, 0, 1, 0, 30.19017
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_509.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_509.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_509.jpg, 0, 1, 0, 30.18941
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_614.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_614.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_614.jpg, 0, 1, 0, 30.19046
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_723.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_723.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_723.jpg, 0, 1, 0, 30.19035
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_829.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_829.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_829.jpg, 0, 1, 0, 30.19004
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_14_946.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_14_946.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_14_946.jpg, 0, 1, 0, 30.19027
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_055.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_055.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_055.jpg, 0, 1, 0, 30.19031
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_157.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_157.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_157.jpg, 0, 1, 0, 30.19031
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_262.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_262.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_262.jpg, 0, 1, 0, 30.19024
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_366.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_366.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_366.jpg, 0, 1, 0, 30.19028
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_481.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_481.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_481.jpg, -0.1973376, 1, 0, 30.1796
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_585.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_585.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_585.jpg, -0.4773231, 1, 0, 30.14701
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_690.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_690.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_690.jpg, -0.4186877, 1, 0, 30.18248
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_793.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_793.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_793.jpg, -0.1118096, 1, 0, 30.19178
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_895.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_895.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_895.jpg, 0, 1, 0, 30.18846
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_15_998.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_15_998.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_15_998.jpg, 0, 1, 0, 30.19013
C:\Users\bhatt\PycharmProjects\ads\myData\IMG\center_2024_07_04_13_12_16_107.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\left_2024_07_04_13_12_16_107.jpg, C:\Users\bhatt\PycharmProjects\ads\myData\IMG\right_2024_07_04_13_12_16_107.jpg, 0, 1, 0, 30.19029
